"COUNTRY","ADM0_CODE","Animal_short","HerdType_short","b0","mms","ipcc_ref"
"Mali",155,"GTS","",0.13,"","2006; 2019"
"Mali",155,"CML","",0.21,"","2006; 2019"
"Mali",155,"CHK","LAY",0.39,"","2006; 2019"
"Mali",155,"CHK","BRL",0.36,"","2006; 2019"
"Mali",155,"CTL","",0.19,"mmspasture","2019"
"Mali",155,"SHP","",0.19,"mmspasture","2019"
"Mali",155,"GTS","",0.19,"mmspasture","2019"
"Mali",155,"CML","",0.19,"mmspasture","2019"
"Mali",155,"CHK","",0.19,"mmspasture","2019"
"Mali",155,"PGS","",0.19,"mmspasture","2019"
"Mali",155,"BFL","",0.19,"mmspasture","2019"
"Mauritania",159,"CTL","DRY",0.13,"","2006; 2019"
"Mauritania",159,"CTL","",0.1,"","2006; 2019"
"Mauritania",159,"BFL","",0.1,"","2006; 2019"
"Mauritania",159,"PGS","",0.29,"","2006; 2019"
"Mauritania",159,"SHP","",0.13,"","2006; 2019"
"Mauritania",159,"GTS","",0.13,"","2006; 2019"
"Mauritania",159,"CML","",0.21,"","2006; 2019"
"Mauritania",159,"CHK","LAY",0.39,"","2006; 2019"
"Mauritania",159,"CHK","BRL",0.36,"","2006; 2019"
"Mauritania",159,"CTL","",0.19,"mmspasture","2019"
"Mauritania",159,"SHP","",0.19,"mmspasture","2019"
"Mauritania",159,"GTS","",0.19,"mmspasture","2019"
"Mauritania",159,"CML","",0.19,"mmspasture","2019"
"Mauritania",159,"CHK","",0.19,"mmspasture","2019"
"Mauritania",159,"PGS","",0.19,"mmspasture","2019"
"Mauritania",159,"BFL","",0.19,"mmspasture","2019"
"Mauritius",160,"CTL","DRY",0.13,"","2006; 2019"
"Mauritius",160,"CTL","",0.1,"","2006; 2019"
"Mauritius",160,"BFL","",0.1,"","2006; 2019"
"Mauritius",160,"PGS","",0.29,"","2006; 2019"
"Mauritius",160,"SHP","",0.13,"","2006; 2019"
"Mauritius",160,"GTS","",0.13,"","2006; 2019"
"Mauritius",160,"CML","",0.21,"","2006; 2019"
"Mauritius",160,"CHK","LAY",0.39,"","2006; 2019"
"Mauritius",160,"CHK","BRL",0.36,"","2006; 2019"
"Mauritius",160,"CTL","",0.19,"mmspasture","2019"
"Mauritius",160,"SHP","",0.19,"mmspasture","2019"
"Mauritius",160,"GTS","",0.19,"mmspasture","2019"
"Mauritius",160,"CML","",0.19,"mmspasture","2019"
"Mauritius",160,"CHK","",0.19,"mmspasture","2019"
"Mauritius",160,"PGS","",0.19,"mmspasture","2019"
"Mauritius",160,"BFL","",0.19,"mmspasture","2019"
"Mayotte",161,"CTL","DRY",0.13,"","2006; 2019"
"Mayotte",161,"CTL","",0.1,"","2006; 2019"
"Mayotte",161,"BFL","",0.1,"","2006; 2019"
"Mayotte",161,"PGS","",0.29,"","2006; 2019"
"Mayotte",161,"SHP","",0.13,"","2006; 2019"
"Mayotte",161,"GTS","",0.13,"","2006; 2019"
"Mayotte",161,"CML","",0.21,"","2006; 2019"
"Mayotte",161,"CHK","LAY",0.39,"","2006; 2019"
"Mayotte",161,"CHK","BRL",0.36,"","2006; 2019"
"Mayotte",161,"CTL","",0.19,"mmspasture","2019"
"Mayotte",161,"SHP","",0.19,"mmspasture","2019"
"Mayotte",161,"GTS","",0.19,"mmspasture","2019"
"Mayotte",161,"CML","",0.19,"mmspasture","2019"
"Mayotte",161,"CHK","",0.19,"mmspasture","2019"
"Mayotte",161,"PGS","",0.19,"mmspasture","2019"
"Mayotte",161,"BFL","",0.19,"mmspasture","2019"
"Mozambique",170,"CTL","DRY",0.13,"","2006; 2019"
"Mozambique",170,"CTL","",0.1,"","2006; 2019"
"Mozambique",170,"BFL","",0.1,"","2006; 2019"
"Mozambique",170,"PGS","",0.29,"","2006; 2019"
"Mozambique",170,"SHP","",0.13,"","2006; 2019"
"Mozambique",170,"GTS","",0.13,"","2006; 2019"
"Mozambique",170,"CML","",0.21,"","2006; 2019"
"Mozambique",170,"CHK","LAY",0.39,"","2006; 2019"
"Mozambique",170,"CHK","BRL",0.36,"","2006; 2019"
"Mozambique",170,"CTL","",0.19,"mmspasture","2019"
"Mozambique",170,"SHP","",0.19,"mmspasture","2019"
"Mozambique",170,"GTS","",0.19,"mmspasture","2019"
"Mozambique",170,"CML","",0.19,"mmspasture","2019"
"Mozambique",170,"CHK","",0.19,"mmspasture","2019"
"Mozambique",170,"PGS","",0.19,"mmspasture","2019"
"Mozambique",170,"BFL","",0.19,"mmspasture","2019"
"Namibia",172,"CTL","DRY",0.13,"","2006; 2019"
"Namibia",172,"CTL","",0.1,"","2006; 2019"
"Namibia",172,"BFL","",0.1,"","2006; 2019"
"Namibia",172,"PGS","",0.29,"","2006; 2019"
"Namibia",172,"SHP","",0.13,"","2006; 2019"
"Namibia",172,"GTS","",0.13,"","2006; 2019"
"Namibia",172,"CML","",0.21,"","2006; 2019"
"Namibia",172,"CHK","LAY",0.39,"","2006; 2019"
"Namibia",172,"CHK","BRL",0.36,"","2006; 2019"
"Namibia",172,"CTL","",0.19,"mmspasture","2019"
"Namibia",172,"SHP","",0.19,"mmspasture","2019"
"Namibia",172,"GTS","",0.19,"mmspasture","2019"
"Namibia",172,"CML","",0.19,"mmspasture","2019"
"Namibia",172,"CHK","",0.19,"mmspasture","2019"
"Namibia",172,"PGS","",0.19,"mmspasture","2019"
"Namibia",172,"BFL","",0.19,"mmspasture","2019"
"Niger",181,"CTL","DRY",0.13,"","2006; 2019"
"Niger",181,"CTL","",0.1,"","2006; 2019"
"Niger",181,"BFL","",0.1,"","2006; 2019"
"Niger",181,"PGS","",0.29,"","2006; 2019"
"Niger",181,"SHP","",0.13,"","2006; 2019"
"Niger",181,"GTS","",0.13,"","2006; 2019"
"Niger",181,"CML","",0.21,"","2006; 2019"
"Niger",181,"CHK","LAY",0.39,"","2006; 2019"
"Niger",181,"CHK","BRL",0.36,"","2006; 2019"
"Niger",181,"CTL","",0.19,"mmspasture","2019"
"Niger",181,"SHP","",0.19,"mmspasture","2019"
"Niger",181,"GTS","",0.19,"mmspasture","2019"
"Niger",181,"CML","",0.19,"mmspasture","2019"
"Niger",181,"CHK","",0.19,"mmspasture","2019"
"Niger",181,"PGS","",0.19,"mmspasture","2019"
"Niger",181,"BFL","",0.19,"mmspasture","2019"
"Nigeria",182,"CTL","DRY",0.13,"","2006; 2019"
"Nigeria",182,"CTL","",0.1,"","2006; 2019"
"Nigeria",182,"BFL","",0.1,"","2006; 2019"
"Nigeria",182,"PGS","",0.29,"","2006; 2019"
"Nigeria",182,"SHP","",0.13,"","2006; 2019"
"Nigeria",182,"GTS","",0.13,"","2006; 2019"
"Nigeria",182,"CML","",0.21,"","2006; 2019"
"Nigeria",182,"CHK","LAY",0.39,"","2006; 2019"
"Nigeria",182,"CHK","BRL",0.36,"","2006; 2019"
"Nigeria",182,"CTL","",0.19,"mmspasture","2019"
"Nigeria",182,"SHP","",0.19,"mmspasture","2019"
"Nigeria",182,"GTS","",0.19,"mmspasture","2019"
"Nigeria",182,"CML","",0.19,"mmspasture","2019"
"Nigeria",182,"CHK","",0.19,"mmspasture","2019"
"Nigeria",182,"PGS","",0.19,"mmspasture","2019"
"Nigeria",182,"BFL","",0.19,"mmspasture","2019"
"RÃƒÂ©union",206,"CTL","DRY",0.13,"","2006; 2019"
"RÃƒÂ©union",206,"CTL","",0.1,"","2006; 2019"
"RÃƒÂ©union",206,"BFL","",0.1,"","2006; 2019"
"RÃƒÂ©union",206,"PGS","",0.29,"","2006; 2019"
"RÃƒÂ©union",206,"SHP","",0.13,"","2006; 2019"
"RÃƒÂ©union",206,"GTS","",0.13,"","2006; 2019"
"RÃƒÂ©union",206,"CML","",0.21,"","2006; 2019"
"RÃƒÂ©union",206,"CHK","LAY",0.39,"","2006; 2019"
"RÃƒÂ©union",206,"CHK","BRL",0.36,"","2006; 2019"
"RÃƒÂ©union",206,"CTL","",0.19,"mmspasture","2019"
"RÃƒÂ©union",206,"SHP","",0.19,"mmspasture","2019"
"RÃƒÂ©union",206,"GTS","",0.19,"mmspasture","2019"
"RÃƒÂ©union",206,"CML","",0.19,"mmspasture","2019"
"RÃƒÂ©union",206,"CHK","",0.19,"mmspasture","2019"
"RÃƒÂ©union",206,"PGS","",0.19,"mmspasture","2019"
"RÃƒÂ©union",206,"BFL","",0.19,"mmspasture","2019"
"Rwanda",205,"CTL","DRY",0.13,"","2006; 2019"
"Rwanda",205,"CTL","",0.1,"","2006; 2019"
"Rwanda",205,"BFL","",0.1,"","2006; 2019"
"Rwanda",205,"PGS","",0.29,"","2006; 2019"
"Rwanda",205,"SHP","",0.13,"","2006; 2019"
"Rwanda",205,"GTS","",0.13,"","2006; 2019"
"Rwanda",205,"CML","",0.21,"","2006; 2019"
"Rwanda",205,"CHK","LAY",0.39,"","2006; 2019"
"Rwanda",205,"CHK","BRL",0.36,"","2006; 2019"
"Rwanda",205,"CTL","",0.19,"mmspasture","2019"
"Rwanda",205,"SHP","",0.19,"mmspasture","2019"
"Rwanda",205,"GTS","",0.19,"mmspasture","2019"
"Rwanda",205,"CML","",0.19,"mmspasture","2019"
"Rwanda",205,"CHK","",0.19,"mmspasture","2019"
"Rwanda",205,"PGS","",0.19,"mmspasture","2019"
"Rwanda",205,"BFL","",0.19,"mmspasture","2019"
"Saint Helena",207,"CTL","DRY",0.13,"","2006; 2019"
"Saint Helena",207,"CTL","",0.1,"","2006; 2019"
"Saint Helena",207,"BFL","",0.1,"","2006; 2019"
"Saint Helena",207,"PGS","",0.29,"","2006; 2019"
"Saint Helena",207,"SHP","",0.13,"","2006; 2019"
"Saint Helena",207,"GTS","",0.13,"","2006; 2019"
"Saint Helena",207,"CML","",0.21,"","2006; 2019"
"Saint Helena",207,"CHK","LAY",0.39,"","2006; 2019"
"Saint Helena",207,"CHK","BRL",0.36,"","2006; 2019"
"Saint Helena",207,"CTL","",0.19,"mmspasture","2019"
"Saint Helena",207,"SHP","",0.19,"mmspasture","2019"
"Saint Helena",207,"GTS","",0.19,"mmspasture","2019"
"Saint Helena",207,"CML","",0.19,"mmspasture","2019"
"Saint Helena",207,"CHK","",0.19,"mmspasture","2019"
"Saint Helena",207,"PGS","",0.19,"mmspasture","2019"
"Saint Helena",207,"BFL","",0.19,"mmspasture","2019"
"Sao Tome and Principe",214,"CTL","DRY",0.13,"","2006; 2019"
"Sao Tome and Principe",214,"CTL","",0.1,"","2006; 2019"
"Sao Tome and Principe",214,"BFL","",0.1,"","2006; 2019"
"Sao Tome and Principe",214,"PGS","",0.29,"","2006; 2019"
"Sao Tome and Principe",214,"SHP","",0.13,"","2006; 2019"
"Sao Tome and Principe",214,"GTS","",0.13,"","2006; 2019"
"Sao Tome and Principe",214,"CML","",0.21,"","2006; 2019"
"Sao Tome and Principe",214,"CHK","LAY",0.39,"","2006; 2019"
"Sao Tome and Principe",214,"CHK","BRL",0.36,"","2006; 2019"
"Sao Tome and Principe",214,"CTL","",0.19,"mmspasture","2019"
"Sao Tome and Principe",214,"SHP","",0.19,"mmspasture","2019"
"Sao Tome and Principe",214,"GTS","",0.19,"mmspasture","2019"
"Sao Tome and Principe",214,"CML","",0.19,"mmspasture","2019"
"Sao Tome and Principe",214,"CHK","",0.19,"mmspasture","2019"
"Sao Tome and Principe",214,"PGS","",0.19,"mmspasture","2019"
"Sao Tome and Principe",214,"BFL","",0.19,"mmspasture","2019"
"Senegal",217,"CTL","DRY",0.13,"","2006; 2019"
"Senegal",217,"CTL","",0.1,"","2006; 2019"
"Senegal",217,"BFL","",0.1,"","2006; 2019"
"Senegal",217,"PGS","",0.29,"","2006; 2019"
"Senegal",217,"SHP","",0.13,"","2006; 2019"
"Senegal",217,"GTS","",0.13,"","2006; 2019"
"Senegal",217,"CML","",0.21,"","2006; 2019"
"Senegal",217,"CHK","LAY",0.39,"","2006; 2019"
"Senegal",217,"CHK","BRL",0.36,"","2006; 2019"
"Senegal",217,"CTL","",0.19,"mmspasture","2019"
"Senegal",217,"SHP","",0.19,"mmspasture","2019"
"Senegal",217,"GTS","",0.19,"mmspasture","2019"
"Senegal",217,"CML","",0.19,"mmspasture","2019"
"Senegal",217,"CHK","",0.19,"mmspasture","2019"
"Senegal",217,"PGS","",0.19,"mmspasture","2019"
"Senegal",217,"BFL","",0.19,"mmspasture","2019"
"Seychelles",220,"CTL","DRY",0.13,"","2006; 2019"
"Seychelles",220,"CTL","",0.1,"","2006; 2019"
"Seychelles",220,"BFL","",0.1,"","2006; 2019"
"Seychelles",220,"PGS","",0.29,"","2006; 2019"
"Seychelles",220,"SHP","",0.13,"","2006; 2019"
"Seychelles",220,"GTS","",0.13,"","2006; 2019"
"Seychelles",220,"CML","",0.21,"","2006; 2019"
"Seychelles",220,"CHK","LAY",0.39,"","2006; 2019"
"Seychelles",220,"CHK","BRL",0.36,"","2006; 2019"
"Seychelles",220,"CTL","",0.19,"mmspasture","2019"
"Seychelles",220,"SHP","",0.19,"mmspasture","2019"
"Seychelles",220,"GTS","",0.19,"mmspasture","2019"
"Seychelles",220,"CML","",0.19,"mmspasture","2019"
"Seychelles",220,"CHK","",0.19,"mmspasture","2019"
"Seychelles",220,"PGS","",0.19,"mmspasture","2019"
"Seychelles",220,"BFL","",0.19,"mmspasture","2019"
"Sierra Leone",221,"CTL","DRY",0.13,"","2006; 2019"
"Sierra Leone",221,"CTL","",0.1,"","2006; 2019"
"Sierra Leone",221,"BFL","",0.1,"","2006; 2019"
"Sierra Leone",221,"PGS","",0.29,"","2006; 2019"
"Sierra Leone",221,"SHP","",0.13,"","2006; 2019"
"Sierra Leone",221,"GTS","",0.13,"","2006; 2019"
"Sierra Leone",221,"CML","",0.21,"","2006; 2019"
"Sierra Leone",221,"CHK","LAY",0.39,"","2006; 2019"
"Sierra Leone",221,"CHK","BRL",0.36,"","2006; 2019"
"Sierra Leone",221,"CTL","",0.19,"mmspasture","2019"
"Sierra Leone",221,"SHP","",0.19,"mmspasture","2019"
"Sierra Leone",221,"GTS","",0.19,"mmspasture","2019"
"Sierra Leone",221,"CML","",0.19,"mmspasture","2019"
"Sierra Leone",221,"CHK","",0.19,"mmspasture","2019"
"Sierra Leone",221,"PGS","",0.19,"mmspasture","2019"
"Sierra Leone",221,"BFL","",0.19,"mmspasture","2019"
"Somalia",226,"CTL","DRY",0.13,"","2006; 2019"
"Somalia",226,"CTL","",0.1,"","2006; 2019"
"Somalia",226,"BFL","",0.1,"","2006; 2019"
"Somalia",226,"PGS","",0.29,"","2006; 2019"
"Somalia",226,"SHP","",0.13,"","2006; 2019"
"Somalia",226,"GTS","",0.13,"","2006; 2019"
"Somalia",226,"CML","",0.21,"","2006; 2019"
"Somalia",226,"CHK","LAY",0.39,"","2006; 2019"
"Somalia",226,"CHK","BRL",0.36,"","2006; 2019"
"Somalia",226,"CTL","",0.19,"mmspasture","2019"
"Somalia",226,"SHP","",0.19,"mmspasture","2019"
"Somalia",226,"GTS","",0.19,"mmspasture","2019"
"Somalia",226,"CML","",0.19,"mmspasture","2019"
"Somalia",226,"CHK","",0.19,"mmspasture","2019"
"Somalia",226,"PGS","",0.19,"mmspasture","2019"
"Somalia",226,"BFL","",0.19,"mmspasture","2019"
"South Africa",227,"CTL","DRY",0.13,"","2006; 2019"
"South Africa",227,"CTL","",0.1,"","2006; 2019"
"South Africa",227,"BFL","",0.1,"","2006; 2019"
"South Africa",227,"PGS","",0.29,"","2006; 2019"
"South Africa",227,"SHP","",0.13,"","2006; 2019"
"South Africa",227,"GTS","",0.13,"","2006; 2019"
"South Africa",227,"CML","",0.21,"","2006; 2019"
"South Africa",227,"CHK","LAY",0.39,"","2006; 2019"
"South Africa",227,"CHK","BRL",0.36,"","2006; 2019"
"South Africa",227,"CTL","",0.19,"mmspasture","2019"
"South Africa",227,"SHP","",0.19,"mmspasture","2019"
"South Africa",227,"GTS","",0.19,"mmspasture","2019"
"South Africa",227,"CML","",0.19,"mmspasture","2019"
"South Africa",227,"CHK","",0.19,"mmspasture","2019"
"South Africa",227,"PGS","",0.19,"mmspasture","2019"
"South Africa",227,"BFL","",0.19,"mmspasture","2019"
"Togo",243,"CTL","DRY",0.13,"","2006; 2019"
"Togo",243,"CTL","",0.1,"","2006; 2019"
"Togo",243,"BFL","",0.1,"","2006; 2019"
"Togo",243,"PGS","",0.29,"","2006; 2019"
"Togo",243,"SHP","",0.13,"","2006; 2019"
"Togo",243,"GTS","",0.13,"","2006; 2019"
"Togo",243,"CML","",0.21,"","2006; 2019"
"Togo",243,"CHK","LAY",0.39,"","2006; 2019"
"Togo",243,"CHK","BRL",0.36,"","2006; 2019"
"Togo",243,"CTL","",0.19,"mmspasture","2019"
"Togo",243,"SHP","",0.19,"mmspasture","2019"
"Togo",243,"GTS","",0.19,"mmspasture","2019"
"Togo",243,"CML","",0.19,"mmspasture","2019"
"Togo",243,"CHK","",0.19,"mmspasture","2019"
"Togo",243,"PGS","",0.19,"mmspasture","2019"
"Togo",243,"BFL","",0.19,"mmspasture","2019"
"Uganda",253,"CTL","DRY",0.13,"","2006; 2019"
"Uganda",253,"CTL","",0.1,"","2006; 2019"
"Uganda",253,"BFL","",0.1,"","2006; 2019"
"Uganda",253,"PGS","",0.29,"","2006; 2019"
"Uganda",253,"SHP","",0.13,"","2006; 2019"
"Uganda",253,"GTS","",0.13,"","2006; 2019"
"Uganda",253,"CML","",0.21,"","2006; 2019"
"Uganda",253,"CHK","LAY",0.39,"","2006; 2019"
"Uganda",253,"CHK","BRL",0.36,"","2006; 2019"
"Uganda",253,"CTL","",0.19,"mmspasture","2019"
"Uganda",253,"SHP","",0.19,"mmspasture","2019"
"Uganda",253,"GTS","",0.19,"mmspasture","2019"
"Uganda",253,"CML","",0.19,"mmspasture","2019"
"Uganda",253,"CHK","",0.19,"mmspasture","2019"
"Uganda",253,"PGS","",0.19,"mmspasture","2019"
"Uganda",253,"BFL","",0.19,"mmspasture","2019"
"United Republic of Tanzania",257,"CTL","DRY",0.13,"","2006; 2019"
"United Republic of Tanzania",257,"CTL","",0.1,"","2006; 2019"
"United Republic of Tanzania",257,"BFL","",0.1,"","2006; 2019"
"United Republic of Tanzania",257,"PGS","",0.29,"","2006; 2019"
"United Republic of Tanzania",257,"SHP","",0.13,"","2006; 2019"
"United Republic of Tanzania",257,"GTS","",0.13,"","2006; 2019"
"United Republic of Tanzania",257,"CML","",0.21,"","2006; 2019"
"United Republic of Tanzania",257,"CHK","LAY",0.39,"","2006; 2019"
"United Republic of Tanzania",257,"CHK","BRL",0.36,"","2006; 2019"
"United Republic of Tanzania",257,"CTL","",0.19,"mmspasture","2019"
"United Republic of Tanzania",257,"SHP","",0.19,"mmspasture","2019"
"United Republic of Tanzania",257,"GTS","",0.19,"mmspasture","2019"
"United Republic of Tanzania",257,"CML","",0.19,"mmspasture","2019"
"United Republic of Tanzania",257,"CHK","",0.19,"mmspasture","2019"
"United Republic of Tanzania",257,"PGS","",0.19,"mmspasture","2019"
"United Republic of Tanzania",257,"BFL","",0.19,"mmspasture","2019"
"Zambia",270,"CTL","DRY",0.13,"","2006; 2019"
"Zambia",270,"CTL","",0.1,"","2006; 2019"
"Zambia",270,"BFL","",0.1,"","2006; 2019"
"Zambia",270,"PGS","",0.29,"","2006; 2019"
"Zambia",270,"SHP","",0.13,"","2006; 2019"
"Zambia",270,"GTS","",0.13,"","2006; 2019"
"Zambia",270,"CML","",0.21,"","2006; 2019"
"Zambia",270,"CHK","LAY",0.39,"","2006; 2019"
"Zambia",270,"CHK","BRL",0.36,"","2006; 2019"
"Zambia",270,"CTL","",0.19,"mmspasture","2019"
"Zambia",270,"SHP","",0.19,"mmspasture","2019"
"Zambia",270,"GTS","",0.19,"mmspasture","2019"
"Zambia",270,"CML","",0.19,"mmspasture","2019"
"Zambia",270,"CHK","",0.19,"mmspasture","2019"
"Zambia",270,"PGS","",0.19,"mmspasture","2019"
"Zambia",270,"BFL","",0.19,"mmspasture","2019"
"Zimbabwe",271,"CTL","DRY",0.13,"","2006; 2019"
"Zimbabwe",271,"CTL","",0.1,"","2006; 2019"
"Zimbabwe",271,"BFL","",0.1,"","2006; 2019"
"Zimbabwe",271,"PGS","",0.29,"","2006; 2019"
"Zimbabwe",271,"SHP","",0.13,"","2006; 2019"
"Zimbabwe",271,"GTS","",0.13,"","2006; 2019"
"Zimbabwe",271,"CML","",0.21,"","2006; 2019"
"Zimbabwe",271,"CHK","LAY",0.39,"","2006; 2019"
"Zimbabwe",271,"CHK","BRL",0.36,"","2006; 2019"
"Zimbabwe",271,"CTL","",0.19,"mmspasture","2019"
"Zimbabwe",271,"SHP","",0.19,"mmspasture","2019"
"Zimbabwe",271,"GTS","",0.19,"mmspasture","2019"
"Zimbabwe",271,"CML","",0.19,"mmspasture","2019"
"Zimbabwe",271,"CHK","",0.19,"mmspasture","2019"
"Zimbabwe",271,"PGS","",0.19,"mmspasture","2019"
"Zimbabwe",271,"BFL","",0.19,"mmspasture","2019"
"Abyei",102,"CTL","DRY",0.13,"","2006; 2019"
"Abyei",102,"CTL","",0.1,"","2006; 2019"
"Abyei",102,"BFL","",0.1,"","2006; 2019"
"Abyei",102,"PGS","",0.29,"","2006; 2019"
"Abyei",102,"SHP","",0.13,"","2006; 2019"
"Abyei",102,"GTS","",0.13,"","2006; 2019"
"Abyei",102,"CML","",0.21,"","2006; 2019"
"Abyei",102,"CHK","LAY",0.39,"","2006; 2019"
"Abyei",102,"CHK","BRL",0.36,"","2006; 2019"
"Abyei",102,"CTL","",0.19,"mmspasture","2019"
"Abyei",102,"SHP","",0.19,"mmspasture","2019"
"Abyei",102,"GTS","",0.19,"mmspasture","2019"
"Abyei",102,"CML","",0.19,"mmspasture","2019"
"Abyei",102,"CHK","",0.19,"mmspasture","2019"
"Abyei",102,"PGS","",0.19,"mmspasture","2019"
"Abyei",102,"BFL","",0.19,"mmspasture","2019"
"Algeria",4,"CTL","DRY",0.13,"","2006; 2019"
"Algeria",4,"CTL","",0.1,"","2006; 2019"
"Algeria",4,"BFL","",0.1,"","2006; 2019"
"Algeria",4,"PGS","",0.29,"","2006; 2019"
"Algeria",4,"SHP","",0.13,"","2006; 2019"
"Algeria",4,"GTS","",0.13,"","2006; 2019"
"Algeria",4,"CML","",0.21,"","2006; 2019"
"Algeria",4,"CHK","LAY",0.39,"","2006; 2019"
"Algeria",4,"CHK","BRL",0.36,"","2006; 2019"
"Algeria",4,"CTL","",0.19,"mmspasture","2019"
"Algeria",4,"SHP","",0.19,"mmspasture","2019"
"Algeria",4,"GTS","",0.19,"mmspasture","2019"
"Algeria",4,"CML","",0.19,"mmspasture","2019"
"Algeria",4,"CHK","",0.19,"mmspasture","2019"
"Algeria",4,"PGS","",0.19,"mmspasture","2019"
"Algeria",4,"BFL","",0.19,"mmspasture","2019"
"Armenia",13,"CTL","DRY",0.13,"","2006; 2019"
"Armenia",13,"CTL","",0.1,"","2006; 2019"
"Armenia",13,"BFL","",0.1,"","2006; 2019"
"Armenia",13,"PGS","",0.29,"","2006; 2019"
"Armenia",13,"SHP","",0.13,"","2006; 2019"
"Armenia",13,"GTS","",0.13,"","2006; 2019"
"Armenia",13,"CML","",0.21,"","2006; 2019"
"Armenia",13,"CHK","LAY",0.39,"","2006; 2019"
"Armenia",13,"CHK","BRL",0.36,"","2006; 2019"
"Armenia",13,"CTL","",0.19,"mmspasture","2019"
"Armenia",13,"SHP","",0.19,"mmspasture","2019"
"Armenia",13,"GTS","",0.19,"mmspasture","2019"
"Armenia",13,"CML","",0.19,"mmspasture","2019"
"Armenia",13,"CHK","",0.19,"mmspasture","2019"
"Armenia",13,"PGS","",0.19,"mmspasture","2019"
"Armenia",13,"BFL","",0.19,"mmspasture","2019"
"Azerbaijan",19,"CTL","DRY",0.13,"","2006; 2019"
"Azerbaijan",19,"CTL","",0.1,"","2006; 2019"
"Azerbaijan",19,"BFL","",0.1,"","2006; 2019"
"Azerbaijan",19,"PGS","",0.29,"","2006; 2019"
"Azerbaijan",19,"SHP","",0.13,"","2006; 2019"
"Azerbaijan",19,"GTS","",0.13,"","2006; 2019"
"Azerbaijan",19,"CML","",0.21,"","2006; 2019"
"Azerbaijan",19,"CHK","LAY",0.39,"","2006; 2019"
"Azerbaijan",19,"CHK","BRL",0.36,"","2006; 2019"
"Azerbaijan",19,"CTL","",0.19,"mmspasture","2019"
"Azerbaijan",19,"SHP","",0.19,"mmspasture","2019"
"Azerbaijan",19,"GTS","",0.19,"mmspasture","2019"
"Azerbaijan",19,"CML","",0.19,"mmspasture","2019"
"Azerbaijan",19,"CHK","",0.19,"mmspasture","2019"
"Azerbaijan",19,"PGS","",0.19,"mmspasture","2019"
"Azerbaijan",19,"BFL","",0.19,"mmspasture","2019"
"Bahrain",21,"CTL","DRY",0.13,"","2006; 2019"
"Bahrain",21,"CTL","",0.1,"","2006; 2019"
"Bahrain",21,"BFL","",0.1,"","2006; 2019"
"Bahrain",21,"PGS","",0.29,"","2006; 2019"
"Bahrain",21,"SHP","",0.13,"","2006; 2019"
"Bahrain",21,"GTS","",0.13,"","2006; 2019"
"Bahrain",21,"CML","",0.21,"","2006; 2019"
"Bahrain",21,"CHK","LAY",0.39,"","2006; 2019"
"Bahrain",21,"CHK","BRL",0.36,"","2006; 2019"
"Bahrain",21,"CTL","",0.19,"mmspasture","2019"
"Bahrain",21,"SHP","",0.19,"mmspasture","2019"
"Bahrain",21,"GTS","",0.19,"mmspasture","2019"
"Bahrain",21,"CML","",0.19,"mmspasture","2019"
"Bahrain",21,"CHK","",0.19,"mmspasture","2019"
"Bahrain",21,"PGS","",0.19,"mmspasture","2019"
"Bahrain",21,"BFL","",0.19,"mmspasture","2019"
"Cyprus",64,"CTL","DRY",0.13,"","2006; 2019"
"Cyprus",64,"CTL","",0.1,"","2006; 2019"
"Cyprus",64,"BFL","",0.1,"","2006; 2019"
"Cyprus",64,"PGS","",0.29,"","2006; 2019"
"Cyprus",64,"SHP","",0.13,"","2006; 2019"
"Cyprus",64,"GTS","",0.13,"","2006; 2019"
"Cyprus",64,"CML","",0.21,"","2006; 2019"
"Cyprus",64,"CHK","LAY",0.39,"","2006; 2019"
"Cyprus",64,"CHK","BRL",0.36,"","2006; 2019"
"Cyprus",64,"CTL","",0.19,"mmspasture","2019"
"Cyprus",64,"SHP","",0.19,"mmspasture","2019"
"Cyprus",64,"GTS","",0.19,"mmspasture","2019"
"Cyprus",64,"CML","",0.19,"mmspasture","2019"
"Cyprus",64,"CHK","",0.19,"mmspasture","2019"
"Cyprus",64,"PGS","",0.19,"mmspasture","2019"
"Cyprus",64,"BFL","",0.19,"mmspasture","2019"
"Egypt",40765,"CTL","DRY",0.13,"","2006; 2019"
"Egypt",40765,"CTL","",0.1,"","2006; 2019"
"Egypt",40765,"BFL","",0.1,"","2006; 2019"
"Egypt",40765,"PGS","",0.29,"","2006; 2019"
"Egypt",40765,"SHP","",0.13,"","2006; 2019"
"Egypt",40765,"GTS","",0.13,"","2006; 2019"
"Egypt",40765,"CML","",0.21,"","2006; 2019"
"Egypt",40765,"CHK","LAY",0.39,"","2006; 2019"
"Egypt",40765,"CHK","BRL",0.36,"","2006; 2019"
"Egypt",40765,"CTL","",0.19,"mmspasture","2019"
"Egypt",40765,"SHP","",0.19,"mmspasture","2019"
"Egypt",40765,"GTS","",0.19,"mmspasture","2019"
"Egypt",40765,"CML","",0.19,"mmspasture","2019"
"Egypt",40765,"CHK","",0.19,"mmspasture","2019"
"Egypt",40765,"PGS","",0.19,"mmspasture","2019"
"Egypt",40765,"BFL","",0.19,"mmspasture","2019"
"Georgia",92,"CTL","DRY",0.13,"","2006; 2019"
"Georgia",92,"CTL","",0.1,"","2006; 2019"
"Georgia",92,"BFL","",0.1,"","2006; 2019"
"Georgia",92,"PGS","",0.29,"","2006; 2019"
